uniprot	gene_symbol
Q9BZ71	PITPNM3
Q9BZ72	PITPNM2
Q9BZ76	CNTNAP3
Q9BZ95	NSD3
Q9BZA7	PCDH11X
Q9BZA8	PCDH11Y
Q9BZB8	CPEB1
Q9BZC1	CELF4
Q9BZC7	ABCA2
Q9BZD2	SLC29A3
Q9BZD4	NUF2
Q9BZD6	PRRG4
Q9BZD7	PRRG3
Q9BZE0	GLIS2
Q9BZE1	MRPL37
Q9BZE2	PUS3
Q9BZE4	GTPBP4
Q9BZE7	C22ORF23
Q9BZE9	ASPSCR1
Q9BZF1	OSBPL8
Q9BZF2	OSBPL7
Q9BZF3	OSBPL6
Q9BZF9	UACA
Q9BZG1	RAB34
Q9BZG2	ACP4
Q9BZG8	DPH1
Q9BZH6	WDR11
Q9BZI1	IRX2
Q9BZI7	UPF3B
Q9BZJ0	CRNKL1
Q9BZJ3	TPSD1
Q9BZJ4	SLC25A39
Q9BZJ6	GPR63
Q9BZK7	TBL1XR1
Q9BZL3	SMIM3
Q9BZL4	PPP1R12C
Q9BZL6	PRKD2
Q9BZM1	PLA2G12A
Q9BZM2	PLA2G2F
Q9BZM4	ULBP3
Q9BZM5	ULBP2
Q9BZM6	ULBP1
Q9BZQ4	NMNAT2
Q9BZQ6	EDEM3
Q9BZQ8	NIBAN1
Q9BZR6	RTN4R
Q9BZR8	BCL2L14
Q9BZR9	TRIM8
Q9BZS1	FOXP3
Q9BZV2	SLC19A3
Q9BZW4	TM6SF2
Q9BZW5	TM6SF1
Q9BZW7	TSGA10
Q9BZW8	CD244
Q9BZX2	UCK2
Q9BZY9	TRIM31
Q9BZZ2	SIGLEC1
Q9BZZ5	API5
Q9C000	NLRP1
Q9C002	COXFA4L3
Q9C004	SPRY4
Q9C005	DPY30
Q9C009	FOXQ1
Q9C010	PKIB
Q9C019	TRIM15
Q9C026	TRIM9
Q9C029	TRIM7
Q9C030	TRIM6
Q9C035	TRIM5
Q9C037	TRIM4
Q9C040	TRIM2
Q9C073	FAM117A
Q9C075	KRT23
Q9C086	INO80B
Q9C091	GREB1L
Q9C093	SPEF2
Q9C098	DCLK3
Q9C0A0	CNTNAP4
Q9C0A1	ZFHX2
Q9C0A6	SETD5
Q9C0B0	UNK
Q9C0B2	CFAP74
Q9C0B5	ZDHHC5
Q9C0B6	BRINP2
Q9C0B7	TANGO6
Q9C0B9	ZCCHC2
Q9C0C4	SEMA4C
Q9C0C6	CIPC
Q9C0C7	AMBRA1
Q9C0C9	UBE2O
Q9C0D0	PHACTR1
Q9C0D2	CEP295
Q9C0D3	ZYG11B
Q9C0D4	ZNF518B
Q9C0D5	TANC1
Q9C0D6	FHDC1
Q9C0D7	ZC3H12C
Q9C0D9	SELENOI
Q9C0E2	XPO4
Q9C0E4	GRIP2
Q9C0E8	LNPK
Q9C0F0	ASXL3
Q9C0F1	CEP44
Q9C0F3	ZNF436
Q9C0G0	ZNF407
Q9C0G6	DNAH6
Q9C0H2	TTYH3
Q9C0H5	ARHGAP39
Q9C0H6	KLHL4
Q9C0H9	SRCIN1
Q9C0I1	MTMR12
Q9C0I3	CCSER1
Q9C0I4	THSD7B
Q9C0I9	LRRC27
Q9C0J1	B3GNT4
Q9C0J8	WDR33
Q9C0J9	BHLHE41
Q9C0K0	BCL11B
Q9C0K1	SLC39A8
Q9C0K3	ACTR3C
Q9C0K7	STRADB
Q9GZL7	WDR12
Q9GZM3	POLR2J2
Q9GZM7	TINAGL1
Q9GZM8	NDEL1
Q9GZN0	GPR88
Q9GZN2	TGIF2
Q9GZN4	PRSS22
Q9GZN6	SLC6A16
Q9GZN7	ROGDI
Q9GZN8	ADISSP
Q9GZP0	PDGFD
Q9GZP1	NRSN2
Q9GZP4	PITHD1
Q9GZP7	VN1R1
Q9GZP9	DERL2
Q9GZQ3	COMMD5
Q9GZQ4	NMUR2
Q9GZQ6	NPFFR1
Q9GZQ8	MAP1LC3B
Q9GZR1	SENP6
Q9GZR2	REXO4
Q9GZR5	ELOVL4
Q9GZR7	DDX24
Q9GZS1	POLR1E
Q9GZS3	SKIC8
Q9GZS9	CHST5
Q9GZT3	SLIRP
Q9GZT4	SRR
Q9GZT5	WNT10A
Q9GZT6	CCDC90B
Q9GZT8	NIF3L1
Q9GZT9	EGLN1
Q9GZU1	MCOLN1
Q9GZU2	PEG3
Q9GZU3	TMEM39B
Q9GZU7	CTDSP1
Q9GZU8	PSME3IP1
Q9GZV3	SLC5A7
Q9GZV4	EIF5A2
Q9GZV5	WWTR1
Q9GZV7	HAPLN2
Q9GZW8	MS4A7
Q9GZX3	CHST6
Q9GZX5	ZNF350
Q9GZX7	AICDA
Q9GZY0	NXF2; NXF2B
Q9GZY4	COA1
Q9GZY6	LAT2
Q9GZY8	MFF
Q9GZZ0	HOXD1
Q9GZZ1	NAA50
Q9GZZ7	GFRA4
Q9GZZ9	UBA5
Q9H000	MKRN2
Q9H008	LHPP
Q9H009	NACA2
Q9H013	ADAM19
Q9H015	SLC22A4
Q9H019	MTFR1L
Q9H040	SPRTN
Q9H061	TMEM126A
Q9H069	DRC3
Q9H074	PAIP1
Q9H078	CLPB
Q9H079	KATNBL1
Q9H082	RAB33B
Q9H089	LSG1
Q9H091	ZMYND15
Q9H095	DRC9
Q9H098	FAM107B
Q9H0A0	NAT10
Q9H0A6	RNF32
Q9H0B3	IQCN
Q9H0B6	KLC2
Q9H0B8	CRISPLD2
Q9H0C1	ZMYND12
Q9H0C2	SLC25A31
Q9H0C3	TMEM117
Q9H0C5	BTBD1
Q9H0C8	ILKAP
Q9H0D2	ZNF541
Q9H0D6	XRN2
Q9H0E2	TOLLIP
Q9H0E7	USP44
Q9H0E9	BRD8
Q9H0F5	RNF38
Q9H0F6	SHARPIN
Q9H0F7	ARL6
Q9H0H0	INTS2
Q9H0H3	KLHL25
Q9H0H5	RACGAP1
Q9H0I2	ENKD1
Q9H0I3	CFAP263
Q9H0I9	TKTL2
Q9H0J4	QRICH2
Q9H0J9	PARP12
Q9H0K1	SIK2
Q9H0K6	PUS7L
Q9H0L4	CSTF2T
Q9H0M0	WWP1
Q9H0M5	ZNF700
Q9H0N0	RAB6C
Q9H0N5	PCBD2
Q9H0P0	NT5C3A
Q9H0Q0	CYRIA
Q9H0Q3	FXYD6
Q9H0R1	AP5M1
Q9H0R4	HDHD2
Q9H0R5	GBP3
Q9H0R6	QRSL1
Q9H0R8	GABARAPL1
Q9H0S4	DDX47
Q9H0T7	RAB17
Q9H0U3	MAGT1
Q9H0U4	RAB1B
Q9H0U6	MRPL18
Q9H0U9	TSPYL1
Q9H0W5	CCDC8
Q9H0W7	THAP2
Q9H0W8	SMG9
Q9H0W9	BKGD
Q9H0X4	FAM234A
Q9H0X6	RNF208
Q9H0X9	OSBPL5
Q9H0Y0	ATG10
Q9H0Z9	RBM38
Q9H106	SIRPD
Q9H114	CSTL1
Q9H115	NAPB
Q9H116	GZF1
Q9H147	DNTTIP1
Q9H156	SLITRK2
Q9H158	PCDHAC1
Q9H159	CDH19
Q9H160	ING2
Q9H165	BCL11A
Q9H169	STMN4
Q9H171	ZBP1
Q9H172	ABCG4
Q9H173	SIL1
Q9H175	CSRNP2
Q9H190	SDCBP2
Q9H1A3	METTL9
Q9H1A4	ANAPC1
Q9H1A7	POLR2J3
Q9H1B5	XYLT2
Q9H1B7	IRF2BPL
Q9H1C0	LPAR5
Q9H1C3	GLT8D2
Q9H1C4	UNC93B1
Q9H1C7	CYSTM1
Q9H1D0	TRPV6
Q9H1D9	POLR3F
Q9H1E1	RNASE7
Q9H1E3	NUCKS1
Q9H1E5	TMX4
Q9H1H9	KIF13A
Q9H1I8	ASCC2
Q9H1J1	UPF3A
Q9H1J7	WNT5B
Q9H1K0	RBSN
Q9H1K1	ISCU
Q9H1K4	SLC25A18
Q9H1K6	TLNRD1
Q9H1M0	NUP62CL
Q9H1N7	SLC35B3
Q9H1P3	OSBPL2
Q9H1Q7	PCED1A
Q9H1R2	DUSP15
Q9H1R3	MYLK2
Q9H1U4	MEGF9
Q9H1U9	SLC25A51
Q9H1V8	SLC6A17
Q9H1X3	DNAJC25
Q9H1Y0	ATG5
Q9H1Y3	OPN3
Q9H1Z8	ECRG4
Q9H201	EPN3
Q9H204	MED28
Q9H211	CDT1
Q9H213	MAGEH1
Q9H221	ABCG8
Q9H222	ABCG5
Q9H223	EHD4
Q9H228	S1PR5
Q9H237	PORCN
Q9H239	MMP28
Q9H244	P2RY12
Q9H246	C1ORF21
Q9H251	CDH23
Q9H252	KCNH6
Q9H254	SPTBN4
Q9H255	OR51E2
Q9H257	CARD9
Q9H267	VPS33B
Q9H295	DCSTAMP
Q9H299	SH3BGRL3
Q9H2A2	ALDH8A1
Q9H2A3	NEUROG2
Q9H2A7	CXCL16
Q9H2A9	CHST8
Q9H2B2	SYT4
Q9H2B4	SLC26A1
Q9H2C0	GAN
Q9H2C2	ARV1
Q9H2D1	SLC25A32
Q9H2D6	TRIOBP
Q9H2E6	SEMA6A
Q9H2F3	HSD3B7
Q9H2F5	EPC1
Q9H2F9	CCDC68
Q9H2G2	SLK
Q9H2H8	PPIL3
Q9H2H9	SLC38A1
Q9H2J4	PDCL3
Q9H2J7	SLC6A15
Q9H2K0	MTIF3
Q9H2K2	TNKS2
Q9H2K8	TAOK3
Q9H2L5	RASSF4
Q9H2M3	BHMT2
Q9H2P0	ADNP
Q9H2P9	DPH5
Q9H2R5	KLK15
Q9H2S1	KCNN2
Q9H2S5	RNF39
Q9H2S6	TNMD
Q9H2S9	IKZF4
Q9H2T7	RANBP17
Q9H2U1	DHX36
Q9H2U2	PPA2
Q9H2U9	ADAM7
Q9H2V7	SPNS1
Q9H2W1	MS4A6A
Q9H2W2	MIXL1
Q9H2W6	MRPL46
Q9H2X6	HIPK2
Q9H2X8	IFI27L2
Q9H2X9	SLC12A5
Q9H2Y7	ZNF106
Q9H2Y9	SLCO5A1
Q9H300	PARL
Q9H305	CDIP1
Q9H306	MMP27
Q9H307	PNN
Q9H310	RHBG
Q9H313	TTYH1
Q9H324	ADAMTS10
Q9H329	EPB41L4B
Q9H334	FOXP1
Q9H336	CRISPLD1
Q9H347	UBQLN3
Q9H361	PABPC3
Q9H3D4	TP63
Q9H3E2	SNX25
Q9H3F6	KCTD10
Q9H3G5	CPVL
Q9H3H1	TRIT1
Q9H3H5	DPAGT1
Q9H3H9	TCEAL2
Q9H3J6	MTRFR
Q9H3K2	GHITM
Q9H3K6	BOLA2; BOLA2B
Q9H3M0	KCNF1
Q9H3M7	TXNIP
Q9H3N1	TMX1
Q9H3N8	HRH4
Q9H3P2	NELFA
Q9H3Q1	CDC42EP4
Q9H3Q3	GAL3ST2
Q9H3R0	KDM4C
Q9H3R2	MUC13
Q9H3R5	CENPH
Q9H3S1	SEMA4A
Q9H3S3	TMPRSS5
Q9H3S4	TPK1
Q9H3S5	PIGM
Q9H3T2	SEMA6C
Q9H3T3	SEMA6B
Q9H3U5	MFSD1
Q9H3U7	SMOC2
Q9H3W5	LRRN3
Q9H3Y0	R3HDML
Q9H3Y6	SRMS
Q9H400	LIME1
Q9H410	DSN1
Q9H422	HIPK3
Q9H425	C1ORF198
Q9H426	RIMS4
Q9H427	KCNK15
Q9H444	CHMP4B
Q9H461	FZD8
Q9H467	CUEDC2
Q9H477	RBKS
Q9H479	FN3K
Q9H488	POFUT1
Q9H490	PIGU
Q9H492	MAP1LC3A
Q9H497	TOR3A
Q9H4A4	RNPEP
Q9H4A5	GOLPH3L
Q9H4A6	GOLPH3
Q9H4A9	DPEP2
Q9H4B0	OSGEPL1
Q9H4B4	PLK3
Q9H4B7	TUBB1
Q9H4B8	DPEP3
Q9H4D0	CLSTN2
Q9H4D5	NXF3
Q9H4E5	RHOJ
Q9H4E7	DEF6
Q9H4F1	ST6GALNAC4
Q9H4F8	SMOC1
Q9H4G0	EPB41L1
Q9H4G4	GLIPR2
Q9H4H8	FAM83D
Q9H4I0	RAD21L1
Q9H4I2	ZHX3
Q9H4I3	TRABD
Q9H4I8	SERHL2
Q9H4I9	SMDT1
Q9H4K1	RIBC2
Q9H4K7	MTG2
Q9H4L4	SENP3
Q9H4L5	OSBPL3
Q9H4L7	SMARCAD1
Q9H4M3	FBXO44
Q9H4M7	PLEKHA4
Q9H4M9	EHD1
Q9H4P4	RNF41
Q9H4Q3	PRDM13
Q9H4Q4	PRDM12
Q9H4T2	ZSCAN16
Q9H4W6	EBF3
Q9H4X1	RGCC
Q9H4Y5	GSTO2
Q9H4Z2	ZNF335
Q9H4Z3	PCIF1
Q9H501	ESF1
Q9H503	BANF2
Q9H511	KLHL31
Q9H553	ALG2
Q9H568	ACTL8
Q9H582	ZNF644
Q9H583	HEATR1
Q9H596	DUSP21
Q9H5F2	CFAP68
Q9H5H4	ZNF768
Q9H5I1	SUV39H2
Q9H5I5	PIEZO2
Q9H5J0	ZBTB3
Q9H5J4	ELOVL6
Q9H5J8	TAF1D
Q9H5K3	POMK
Q9H5L6	THAP9
Q9H5N1	RABEP2
Q9H5P4	PDZD7
Q9H5Q4	TFB2M
Q9H5U6	ZCCHC4
Q9H5V7	IKZF5
Q9H5V8	CDCP1
Q9H5V9	STEEP1
Q9H5X1	CIAO2A
Q9H5Y7	SLITRK6
Q9H5Z1	DHX35
Q9H5Z6	FAM124B
Q9H607	OCEL1
Q9H609	ZNF576
Q9H611	PIF1
Q9H628	RERGL
Q9H633	RPP21
Q9H649	NSUN3
Q9H668	STN1
Q9H672	ASB7
Q9H693	C16ORF95
Q9H694	BICC1
Q9H6A0	DENND2D
Q9H6B1	ZNF385D
Q9H6B4	CLMP
Q9H6B9	EPHX3
Q9H6D3	XKR8
Q9H6D7	HAUS4
Q9H6D8	FNDC4
Q9H6E4	CCDC134
Q9H6E5	TUT1
Q9H6F2	TMEM38A
Q9H6F5	CCDC86
Q9H6H4	REEP4
Q9H6I2	SOX17
Q9H6J7	CSTPP1
Q9H6K4	OPA3
Q9H6K5	PRR36
Q9H6L2	TMEM231
Q9H6L4	ARMC7
Q9H6L5	RETREG1
Q9H6P5	TASP1
Q9H6Q3	SLA2
Q9H6Q4	CIAO3
Q9H6R0	DHX33
Q9H6R3	ACSS3
Q9H6R4	NOL6
Q9H6R6	ZDHHC6
Q9H6R7	WDCP
Q9H6S0	YTHDC2
Q9H6S1	AZI2
Q9H6S3	EPS8L2
Q9H6T0	ESRP2
Q9H6T3	RPAP3
Q9H6U6	BCAS3
Q9H6U8	ALG9
Q9H6V9	LDAH
Q9H6W3	RIOX1
Q9H6X2	ANTXR1
Q9H6X5	C19ORF44
Q9H6Y5	MAGIX
Q9H6Y7	RNF167
Q9H6Z9	EGLN3
Q9H706	GAREM1
Q9H707	ZNF552
Q9H714	RUBCNL
Q9H720	CWH43
Q9H741	SPRING1
Q9H756	LRRC19
Q9H765	ASB8
Q9H772	GREM2
Q9H773	DCTPP1
Q9H777	ELAC1
Q9H790	EXO5
Q9H792	PEAK1
Q9H799	CPLANE1
Q9H7B2	RPF2
Q9H7B4	SMYD3
Q9H7C4	SYNC
Q9H7C9	AAMDC
Q9H7D0	DOCK5
Q9H7D7	WDR26
Q9H7E9	C8ORF33
Q9H7F0	ATP13A3
Q9H7F4	TMEM185B
Q9H7H0	METTL17
Q9H7J1	PPP1R3E
Q9H7M6	ZSWIM4
Q9H7M9	VSIR
Q9H7N4	SCAF1
Q9H7P6	MVB12B
Q9H7P9	PLEKHG2
Q9H7R0	ZNF442
Q9H7R5	ZNF665
Q9H7S9	ZNF703
Q9H7T0	CATSPERB
Q9H7T9	AUNIP
Q9H7V2	SYNDIG1
Q9H7X0	NAA60
Q9H7X2	C1ORF115
Q9H7X3	ZNF696
Q9H7X7	IFT22
Q9H7Y0	DIPK2B
Q9H7Z3	NRDE2
Q9H7Z6	KAT8
Q9H7Z7	PTGES2
Q9H808	TLE6
Q9H813	PACC1
Q9H814	PHAX
Q9H816	DCLRE1B
Q9H819	DNAJC18
Q9H825	METTL8
Q9H832	UBE2Z
Q9H840	GEMIN7
Q9H841	NIPAL2
Q9H845	ACAD9
Q9H853	TUBA4B
Q9H857	NT5DC2
Q9H869	YY1AP1
Q9H871	RMND5A
Q9H875	PRKRIP1
Q9H892	TTC12
Q9H898	ZMAT4
Q9H8E8	KAT14
Q9H8G1	ZNF430
Q9H8G2	CAAP1
Q9H8H0	NOL11
Q9H8H2	DDX31
Q9H8H3	TMT1A
Q9H8K7	PAAT
Q9H8L6	MMRN2
Q9H8M1	COQ10B
Q9H8M2	BRD9
Q9H8M5	CNNM2
Q9H8M7	MINDY3
Q9H8M9	EVA1A
Q9H8N7	ZNF395
Q9H8P0	SRD5A3
Q9H8S5	CCNP
Q9H8S9	MOB1A
Q9H8T0	AKTIP
Q9H8U3	ZFAND3
Q9H8V3	ECT2
Q9H8W4	PLEKHF2
Q9H8W5	TRIM45
Q9H8X2	IPPK
Q9H8X9	ZDHHC11
Q9H8Y1	VRTN
Q9H8Y5	ANKZF1
Q9H8Y8	GORASP2
Q9H900	ZWILCH
Q9H902	REEP1
Q9H903	MTHFD2L
Q9H910	JPT2
Q9H920	RNF121
Q9H930	SP140L
Q9H936	SLC25A22
Q9H939	PSTPIP2
Q9H967	WDR76
Q9H974	QTRT2
Q9H977	WDR54
Q9H981	ACTR8
Q9H987	SYNPO2L
Q9H993	DCPH1
Q9H999	PANK3
Q9H9A5	CNOT10
Q9H9A6	LRRC40
Q9H9A7	RMI1
Q9H9B1	EHMT1
Q9H9B4	SFXN1
Q9H9C1	VIPAS39
Q9H9D4	ZNF408
Q9H9E1	ANKRA2
Q9H9E3	COG4
Q9H9F9	ACTR5
Q9H9G7	AGO3
Q9H9H4	VPS37B
Q9H9H5	MAP6D1
Q9H9J2	MRPL44
Q9H9J4	USP42
Q9H9K5	ERVMER34-1
Q9H9L3	ISG20L2
Q9H9L4	KANSL2
Q9H9L7	AKIRIN1
Q9H9P2	CHODL
Q9H9P5	UNKL
Q9H9P8	L2HGDH
Q9H9Q2	COPS7B
Q9H9Q4	NHEJ1
Q9H9R9	DBNDD1
Q9H9S3	SEC61A2
Q9H9S4	CAB39L
Q9H9T3	ELP3
Q9H9V4	RNF122
Q9H9V9	JMJD4
Q9H9Y2	RPF1
Q9H9Y4	GPN2
Q9H9Y6	POLR1B
Q9HA38	ZMAT3
Q9HA47	UCK1
Q9HA64	FN3KRP
Q9HA72	CALHM2
Q9HA77	CARS2
Q9HA82	CERS4
Q9HA90	EFCC1
Q9HA92	RSAD1
Q9HAB3	SLC52A2
Q9HAB8	PPCS
Q9HAC7	SUGCT
Q9HAC8	UBTD1
Q9HAD4	WDR41
Q9HAE3	CLXN
Q9HAF1	MEAF6
Q9HAH1	ZNF556
Q9HAH7	FBRS
Q9HAI6	TASL
Q9HAJ7	SAP30L
Q9HAK2	EBF2
Q9HAN9	NMNAT1
Q9HAP2	MLXIP
Q9HAP6	LIN7B
Q9HAQ2	KIF9
Q9HAR2	ADGRL3
Q9HAS0	C17ORF75
Q9HAS3	SLC28A3
Q9HAT1	LMAN1L
Q9HAT2	SIAE
Q9HAT8	PELI2
Q9HAU0	PLEKHA5
Q9HAU4	SMURF2
Q9HAU8	RNPEPL1
Q9HAV0	GNB4
Q9HAV4	XPO5
Q9HAV5	EDA2R
Q9HAV7	GRPEL1
Q9HAW0	BRF2
Q9HAW4	CLSPN
Q9HAW7	UGT1A7
Q9HAW8	UGT1A10
Q9HAW9	UGT1A8
Q9HAY2	MAGEF1
Q9HAY6	BCO1
Q9HAZ1	CLK4
Q9HAZ2	PRDM16
Q9HB03	ELOVL3
Q9HB07	MYG1
Q9HB09	BCL2L12
Q9HB14	KCNK13
Q9HB15	KCNK12
Q9HB19	PLEKHA2
Q9HB20	PLEKHA3
Q9HB21	PLEKHA1
Q9HB29	IL1RL2
Q9HB31	SEBOX
Q9HB40	SCPEP1
Q9HB55	CYP3A43
Q9HB58	SP110
Q9HB63	NTN4
Q9HB65	ELL3
Q9HB71	CACYBP
Q9HB75	PIDD1
Q9HB89	NMUR1
Q9HB90	RRAGC
Q9HB96	FANCE
Q9HBA0	TRPV4
Q9HBB8	CDHR5
Q9HBD1	RC3H2
Q9HBE1	PATZ1
Q9HBE5	IL21R
Q9HBF4	ZFYVE1
Q9HBG4	ATP6V0A4
Q9HBG6	IFT122
Q9HBG7	LY9
Q9HBH0	RHOF
Q9HBH1	PDF
Q9HBH7	BEX1
Q9HBH9	MKNK2
Q9HBI0	PARVG
Q9HBI1	PARVB
Q9HBI5	CEP15
Q9HBI6	CYP4F11
Q9HBJ0	PLAC1
Q9HBJ8	CLTRN
Q9HBL0	TNS1
Q9HBL7	PLGRKT
Q9HBL8	NMRAL1
Q9HBM1	SPC25
Q9HBM6	TAF9B
Q9HBR0	SLC38A10
Q9HBT6	CDH20
Q9HBT7	ZNF287
Q9HBT8	ZNF286A
Q9HBU1	BARX1
Q9HBU6	ETNK1
Q9HBU9	POPDC2
Q9HBV1	POPDC3
Q9HBW0	LPAR2
Q9HBW1	LRRC4
Q9HBW9	ADGRL4
Q9HBX8	LGR6
Q9HBX9	RXFP1
Q9HBY0	NOX3
Q9HBY8	SGK2
Q9HBZ2	ARNT2
Q9HC07	TMEM165
Q9HC10	OTOF
Q9HC16	APOBEC3G
Q9HC21	SLC25A19
Q9HC23	PROK2
Q9HC24	TMBIM4
Q9HC29	NOD2
Q9HC35	EML4
Q9HC36	MRM3
Q9HC38	GLOD4
Q9HC44	GPBP1L1
Q9HC52	CBX8
Q9HC56	PCDH9
Q9HC57	WFDC1
Q9HC58	SLC24A3
Q9HC62	SENP2
Q9HC77	CPAP
Q9HC78	ZBTB20
Q9HC84	MUC5B
Q9HC96	CAPN10
Q9HC97	GPR35
Q9HC98	NEK6
Q9HCB6	SPON1
Q9HCC0	MCCC2
Q9HCC6	HES4
Q9HCC8	GDPD2
Q9HCC9	ZFYVE28
Q9HCD5	NCOA5
Q9HCD6	TANC2
Q9HCE0	EPG5
Q9HCE1	MOV10
Q9HCE3	ZNF532
Q9HCE5	METTL14
Q9HCE6	ARHGEF10L
Q9HCE7	SMURF1
Q9HCE9	ANO8
Q9HCF6	TRPM3
Q9HCG1	ZNF160
Q9HCG7	GBA2
Q9HCH0	NCKAP5L
Q9HCH3	CPNE5
Q9HCH5	SYTL2
Q9HCI5	MAGEE1
Q9HCI6	KIAA1586
Q9HCI7	MSL2
Q9HCJ0	TNRC6C
Q9HCJ2	LRRC4C
Q9HCJ3	RAVER2
Q9HCJ5	ZSWIM6
Q9HCJ6	VAT1L
Q9HCK0	ZBTB26
Q9HCK1	ZDBF2
Q9HCK4	ROBO2
Q9HCK5	AGO4
Q9HCK8	CHD8
Q9HCL0	PCDH18
Q9HCL2	GPAM
Q9HCL3	ZFP14
Q9HCM2	PLXNA4
Q9HCM3	KIAA1549
Q9HCM4	EPB41L5
Q9HCM7	FBRSL1
Q9HCM9	TRIM39
Q9HCN3	PGAP6
Q9HCN4	GPN1
Q9HCN6	GP6
Q9HCN8	SDF2L1
Q9HCP0	CSNK1G1
Q9HCQ5	GALNT9
Q9HCR9	PDE11A
Q9HCS2	CYP4F12
Q9HCS4	TCF7L1
Q9HCS5	EPB41L4A
Q9HCS7	XAB2
Q9HCU0	CD248
Q9HCU4	CELSR2
Q9HCU5	PREB
Q9HCU8	POLD4
Q9HCU9	BRMS1
Q9HCX3	ZNF304
Q9HCX4	TRPC7
Q9HCY8	S100A14
Q9HCZ1	ZNF334
Q9HD20	ATP13A1
Q9HD23	MRS2
Q9HD33	MRPL47
Q9HD34	LYRM4
Q9HD36	BCL2L10
Q9HD40	SEPSECS
Q9HD42	CHMP1A
Q9HD43	PTPRH
Q9HD45	TM9SF3
Q9HD47	RANGRF
Q9HD67	MYO10
Q9HD89	RETN
Q9HDC5	JPH1
Q9HDC9	APMAP
Q9HDD0	PLAAT1
Q9NNW5	WDR6
Q9NNW7	TXNRD2
Q9NNX6	CD209
Q9NNZ3	DNAJC4
Q9NP31	SH2D2A
Q9NP50	SINHCAF
Q9NP56	PDE7B
Q9NP58	ABCB6
Q9NP59	SLC40A1
Q9NP61	ARFGAP3
Q9NP62	GCM1
Q9NP64	ZCCHC17
Q9NP66	HMG20A
Q9NP71	MLXIPL
Q9NP72	RAB18
Q9NP73	ALG13
Q9NP74	PALMD
Q9NP78	ABCB9
Q9NP79	VTA1
Q9NP81	SARS2
Q9NP84	TNFRSF12A
Q9NP85	NPHS2
Q9NP87	POLM
Q9NP90	RAB9B
Q9NP91	SLC6A20
Q9NP92	MRPS30
Q9NP94	SLC39A2
Q9NP95	FGF20
Q9NP97	DYNLRB1
Q9NP98	MYOZ1
Q9NP99	TREM1
Q9NPA1	KCNMB3
Q9NPA2	MMP25
Q9NPA3	MID1IP1
Q9NPA8	ENY2
Q9NPB0	SAYSD1
Q9NPB1	NT5M
Q9NPB6	PARD6A
Q9NPB8	GPCPD1
Q9NPB9	ACKR4
Q9NPC1	LTB4R2
Q9NPC2	KCNK9
Q9NPC3	CCNB1IP1
Q9NPC4	A4GALT
Q9NPC7	MYNN
Q9NPC8	SIX2
Q9NPD3	EXOSC4
Q9NPD5	SLCO1B3
Q9NPD8	UBE2T
Q9NPE3	NOP10
Q9NPE6	SPAG4
Q9NPF0	CD320
Q9NPF4	OSGEP
Q9NPF5	DMAP1
Q9NPF7	IL23A
Q9NPF8	ADAP2
Q9NPG1	FZD3
Q9NPG2	NGB
Q9NPG3	UBN1
Q9NPG8	ZDHHC4
Q9NPH0	ACP6
Q9NPH2	ISYNA1
Q9NPH3	IL1RAP
Q9NPH5	NOX4
Q9NPH6	OBP2B
Q9NPI0	TMEM138
Q9NPI1	BRD7
Q9NPI5	NMRK2
Q9NPI6	DCP1A
Q9NPI7	KRCC1
Q9NPI8	FANCF
Q9NPI9	KCNJ16
Q9NPJ3	ACOT13
Q9NPJ4	PNRC2
Q9NPJ6	MED4
Q9NPJ8	NXT2
Q9NPP4	NLRC4
Q9NPQ8	RIC8A
Q9NPR2	SEMA4B
Q9NPR9	GPR108
Q9NPU4	C14ORF132
Q9NPY3	CD93
Q9NPZ5	B3GAT2
Q9NQ11	ATP13A2
Q9NQ25	SLAMF7
Q9NQ29	LUC7L
Q9NQ30	ESM1
Q9NQ31	AKIP1
Q9NQ34	TMEM9B
Q9NQ35	NRIP3
Q9NQ36	SCUBE2
Q9NQ38	SPINK5
Q9NQ40	SLC52A3
Q9NQ48	LZTFL1
Q9NQ50	MRPL40
Q9NQ55	PPAN
Q9NQ66	PLCB1
Q9NQ75	CASS4
Q9NQ79	CRTAC1
Q9NQ84	GPRC5C
Q9NQ86	TRIM36
Q9NQ87	HEYL
Q9NQ88	TIGAR
Q9NQ90	ANO2
Q9NQ92	COPRS
Q9NQ94	A1CF
Q9NQB0	TCF7L2
Q9NQC1	JADE2
Q9NQC3	RTN4
Q9NQC7	CYLD
Q9NQE7	PRSS16
Q9NQE9	HINT3
Q9NQG1	MANBAL
Q9NQG5	RPRD1B
Q9NQG6	MIEF1
Q9NQG7	HPS4
Q9NQH7	XPNPEP3
Q9NQI0	DDX4
Q9NQL2	RRAGD
Q9NQL9	DMRT3
Q9NQP4	PFDN4
Q9NQQ7	SLC35H1
Q9NQR1	KMT5A
Q9NQR4	NIT2
Q9NQR9	G6PC2
Q9NQS1	AVEN
Q9NQS3	NECTIN3
Q9NQS5	GPR84
Q9NQS7	INCENP
Q9NQT4	EXOSC5
Q9NQT5	EXOSC3
Q9NQT8	KIF13B
Q9NQU5	PAK6
Q9NQV5	PRDM11
Q9NQV6	PRDM10
Q9NQV8	PRDM8
Q9NQW1	SEC31B
Q9NQW6	ANLN
Q9NQW7	XPNPEP1
Q9NQX0	PRDM6
Q9NQX3	GPHN
Q9NQX4	MYO5C
Q9NQX5	NPDC1
